year,category,winner,entity
1951,COSTUME DESIGN (Color),False,The Great Caruso
1951,COSTUME DESIGN (Color),False,Quo Vadis
1951,COSTUME DESIGN (Color),False,Tales of Hoffmann
1951,DIRECTING,False,The African Queen
1951,DIRECTING,False,An American in Paris
1951,DIRECTING,False,Detective Story
1951,DIRECTING,True,A Place in the Sun
1951,DIRECTING,False,A Streetcar Named Desire
1951,DOCUMENTARY (Feature),False,I Was a Communist for the F.B.I.
1951,DOCUMENTARY (Feature),True,Kon-Tiki
1951,DOCUMENTARY (Short Subject),True,Benjy
1951,DOCUMENTARY (Short Subject),False,One Who Came Back
1951,DOCUMENTARY (Short Subject),False,The Seeing Eye
1951,FILM EDITING,False,An American in Paris
1951,FILM EDITING,False,Decision before Dawn
1951,FILM EDITING,True,A Place in the Sun
1951,FILM EDITING,False,Quo Vadis
1951,FILM EDITING,False,The Well
1951,MUSIC (Song),True,Here Comes the Groom
1951,MUSIC (Song),False,The Strip
1951,MUSIC (Song),False,Golden Girl
1951,MUSIC (Song),False,Royal Wedding
1951,MUSIC (Song),False,"Rich, Young and Pretty"
1951,BEST MOTION PICTURE,True,An American in Paris
1951,BEST MOTION PICTURE,False,Decision before Dawn
1951,BEST MOTION PICTURE,False,A Place in the Sun
1951,BEST MOTION PICTURE,False,Quo Vadis
1951,BEST MOTION PICTURE,False,A Streetcar Named Desire
1951,SHORT SUBJECT (Cartoon),False,"Lambert, the Sheepish Lion"
1951,SHORT SUBJECT (Cartoon),False,Rooty Toot Toot
1951,SHORT SUBJECT (Cartoon),True,The Two Mouseketeers
1951,SOUND RECORDING,False,Bright Victory
1951,SOUND RECORDING,True,The Great Caruso
1951,SOUND RECORDING,False,I Want You
1951,SOUND RECORDING,False,A Streetcar Named Desire
1951,SOUND RECORDING,False,Two Tickets to Broadway
1951,WRITING (Motion Picture Story),False,Bullfighter and the Lady
1951,WRITING (Motion Picture Story),False,The Frogmen
1951,WRITING (Motion Picture Story),False,Here Comes the Groom
1951,WRITING (Motion Picture Story),True,Seven Days to Noon
1951,WRITING (Motion Picture Story),False,Teresa
1951,WRITING (Screenplay),False,The African Queen
1951,WRITING (Screenplay),False,Detective Story
1951,WRITING (Screenplay),False,La Ronde
1951,WRITING (Screenplay),True,A Place in the Sun
1951,WRITING (Screenplay),False,A Streetcar Named Desire
1951,WRITING (Story and Screenplay),True,An American in Paris
1951,WRITING (Story and Screenplay),False,The Big Carnival
1951,WRITING (Story and Screenplay),False,David and Bathsheba
1951,WRITING (Story and Screenplay),False,Go for Broke!
1951,WRITING (Story and Screenplay),False,The Well
1952,ART DIRECTION (Black-and-White),True,The Bad and the Beautiful
1952,ART DIRECTION (Black-and-White),False,Carrie
1952,ART DIRECTION (Black-and-White),False,My Cousin Rachel
1952,ART DIRECTION (Black-and-White),False,Rashomon
1952,ART DIRECTION (Black-and-White),False,Viva Zapata!
1952,ART DIRECTION (Color),False,Hans Christian Andersen
1952,ART DIRECTION (Color),False,The Merry Widow
1952,ART DIRECTION (Color),True,Moulin Rouge
1952,ART DIRECTION (Color),False,The Quiet Man
1952,ART DIRECTION (Color),False,The Snows of Kilimanjaro
1952,CINEMATOGRAPHY (Black-and-White),True,The Bad and the Beautiful
1952,CINEMATOGRAPHY (Black-and-White),False,The Big Sky
1952,CINEMATOGRAPHY (Black-and-White),False,My Cousin Rachel
1952,CINEMATOGRAPHY (Black-and-White),False,Navajo
1952,CINEMATOGRAPHY (Black-and-White),False,Sudden Fear
1952,CINEMATOGRAPHY (Color),False,Hans Christian Andersen
1952,CINEMATOGRAPHY (Color),False,Ivanhoe
1952,CINEMATOGRAPHY (Color),False,Million Dollar Mermaid
1952,CINEMATOGRAPHY (Color),True,The Quiet Man
1952,CINEMATOGRAPHY (Color),False,The Snows of Kilimanjaro
1952,COSTUME DESIGN (Black-and-White),False,Affair in Trinidad
1952,COSTUME DESIGN (Black-and-White),True,The Bad and the Beautiful
1952,COSTUME DESIGN (Black-and-White),False,Carrie
1952,COSTUME DESIGN (Black-and-White),False,My Cousin Rachel
1952,COSTUME DESIGN (Black-and-White),False,Sudden Fear
1952,COSTUME DESIGN (Color),False,The Greatest Show on Earth
1952,COSTUME DESIGN (Color),False,Hans Christian Andersen
1952,COSTUME DESIGN (Color),False,The Merry Widow
1952,COSTUME DESIGN (Color),True,Moulin Rouge
1952,COSTUME DESIGN (Color),False,With a Song in My Heart
1952,DIRECTING,False,Five Fingers
1952,DIRECTING,False,The Greatest Show on Earth
1952,DIRECTING,False,High Noon
1952,DIRECTING,False,Moulin Rouge
1952,DIRECTING,True,The Quiet Man
1952,DOCUMENTARY (Feature),False,The Hoaxters
1952,DOCUMENTARY (Feature),False,Navajo
1952,DOCUMENTARY (Feature),True,The Sea around Us
1952,DOCUMENTARY (Short Subject),False,Devil Take Us
1952,DOCUMENTARY (Short Subject),False,The Garden Spider (Epeira Diadema)
1952,DOCUMENTARY (Short Subject),False,Man Alive!
1952,DOCUMENTARY (Short Subject),True,Neighbours
1952,FILM EDITING,False,"Come Back, Little Sheba"
1952,FILM EDITING,False,Flat Top
1952,FILM EDITING,False,The Greatest Show on Earth
1952,FILM EDITING,True,High Noon
1952,FILM EDITING,False,Moulin Rouge
1952,MUSIC (Song),False,Son of Paleface
1952,MUSIC (Song),False,Because You're Mine
1952,MUSIC (Song),True,High Noon
1952,MUSIC (Song),False,Hans Christian Andersen
1952,MUSIC (Song),False,Just for You
1952,BEST MOTION PICTURE,True,The Greatest Show on Earth
1952,BEST MOTION PICTURE,False,High Noon
1952,BEST MOTION PICTURE,False,Ivanhoe
1952,BEST MOTION PICTURE,False,Moulin Rouge
1952,BEST MOTION PICTURE,False,The Quiet Man
1952,SHORT SUBJECT (Cartoon),True,Johann Mouse
1952,SHORT SUBJECT (Cartoon),False,Little Johnny Jet
1952,SHORT SUBJECT (Cartoon),False,Madeline
1952,SHORT SUBJECT (Cartoon),False,Pink and Blue Blues
1952,SHORT SUBJECT (Cartoon),False,Romance of Transportation
1952,SOUND RECORDING,True,Breaking the Sound Barrier
1952,SOUND RECORDING,False,Hans Christian Andersen
1952,SOUND RECORDING,False,The Promoter
1952,SOUND RECORDING,False,The Quiet Man
1952,SOUND RECORDING,False,With a Song in My Heart
1952,WRITING (Motion Picture Story),True,The Greatest Show on Earth
1952,WRITING (Motion Picture Story),False,My Son John
1952,WRITING (Motion Picture Story),False,The Narrow Margin
1952,WRITING (Motion Picture Story),False,The Pride of St. Louis
1952,WRITING (Motion Picture Story),False,The Sniper
1952,WRITING (Screenplay),True,The Bad and the Beautiful
1952,WRITING (Screenplay),False,Five Fingers
1952,WRITING (Screenplay),False,High Noon
1952,WRITING (Screenplay),False,The Man in the White Suit
1952,WRITING (Screenplay),False,The Quiet Man
1952,WRITING (Story and Screenplay),False,The Atomic City
1952,WRITING (Story and Screenplay),False,Breaking the Sound Barrier
1952,WRITING (Story and Screenplay),True,The Lavender Hill Mob
1952,WRITING (Story and Screenplay),False,Pat and Mike
1952,WRITING (Story and Screenplay),False,Viva Zapata!
1953,ART DIRECTION (Black-and-White),True,Julius Caesar
1953,ART DIRECTION (Black-and-White),False,Martin Luther
1953,ART DIRECTION (Black-and-White),False,The President's Lady
1953,ART DIRECTION (Black-and-White),False,Roman Holiday
1953,ART DIRECTION (Black-and-White),False,Titanic
1953,ART DIRECTION (Color),False,Knights of the Round Table
1953,ART DIRECTION (Color),False,Lili
1953,ART DIRECTION (Color),True,The Robe
1953,ART DIRECTION (Color),False,The Story of Three Loves
1953,ART DIRECTION (Color),False,Young Bess
1953,CINEMATOGRAPHY (Black-and-White),False,The Four Poster
1953,CINEMATOGRAPHY (Black-and-White),True,From Here to Eternity
1953,CINEMATOGRAPHY (Black-and-White),False,Julius Caesar
1953,CINEMATOGRAPHY (Black-and-White),False,Martin Luther
1953,CINEMATOGRAPHY (Black-and-White),False,Roman Holiday
1953,CINEMATOGRAPHY (Color),False,All the Brothers Were Valiant
1953,CINEMATOGRAPHY (Color),False,Beneath the 12-Mile Reef
1953,CINEMATOGRAPHY (Color),False,Lili
1953,CINEMATOGRAPHY (Color),False,The Robe
1953,CINEMATOGRAPHY (Color),True,Shane
1953,COSTUME DESIGN (Black-and-White),False,The Actress
1953,COSTUME DESIGN (Black-and-White),False,Dream Wife
1953,COSTUME DESIGN (Black-and-White),False,From Here to Eternity
1953,COSTUME DESIGN (Black-and-White),False,The President's Lady
1953,COSTUME DESIGN (Black-and-White),True,Roman Holiday
1953,COSTUME DESIGN (Color),False,The Band Wagon
1953,COSTUME DESIGN (Color),False,Call Me Madam
1953,COSTUME DESIGN (Color),False,How to Marry a Millionaire
1953,COSTUME DESIGN (Color),True,The Robe
1953,COSTUME DESIGN (Color),False,Young Bess
1953,DIRECTING,True,From Here to Eternity
1953,DIRECTING,False,Lili
1953,DIRECTING,False,Roman Holiday
1953,DIRECTING,False,Shane
1953,DIRECTING,False,Stalag 17
1953,DOCUMENTARY (Feature),False,The Conquest of Everest
1953,DOCUMENTARY (Feature),True,The Living Desert
1953,DOCUMENTARY (Feature),False,A Queen Is Crowned
1953,DOCUMENTARY (Short Subject),True,The Alaskan Eskimo
1953,DOCUMENTARY (Short Subject),False,The Living City
1953,DOCUMENTARY (Short Subject),False,Operation Blue Jay
1953,DOCUMENTARY (Short Subject),False,They Planted a Stone
1953,DOCUMENTARY (Short Subject),False,The Word
1953,FILM EDITING,False,Crazylegs
1953,FILM EDITING,True,From Here to Eternity
1953,FILM EDITING,False,The Moon Is Blue
1953,FILM EDITING,False,Roman Holiday
1953,FILM EDITING,False,The War of the Worlds
1953,MUSIC (Song),False,The Moon Is Blue
1953,MUSIC (Song),False,Small Town Girl
1953,MUSIC (Song),False,Miss Sadie Thompson
1953,MUSIC (Song),True,Calamity Jane
1953,MUSIC (Song),False,The Caddy
1953,BEST MOTION PICTURE,True,From Here to Eternity
1953,BEST MOTION PICTURE,False,Julius Caesar
1953,BEST MOTION PICTURE,False,The Robe
1953,BEST MOTION PICTURE,False,Roman Holiday
1953,BEST MOTION PICTURE,False,Shane
1953,SHORT SUBJECT (Cartoon),False,Christopher Crumpet
1953,SHORT SUBJECT (Cartoon),False,From A to Z-Z-Z-Z
1953,SHORT SUBJECT (Cartoon),False,Rugged Bear
1953,SHORT SUBJECT (Cartoon),False,The Tell Tale Heart
1953,SOUND RECORDING,False,Calamity Jane
1953,SOUND RECORDING,True,From Here to Eternity
1953,SOUND RECORDING,False,Knights of the Round Table
1953,SOUND RECORDING,False,The Mississippi Gambler
1953,SOUND RECORDING,False,The War of the Worlds
1953,WRITING (Motion Picture Story),False,Above and Beyond
1953,WRITING (Motion Picture Story),False,The Captain's Paradise
1953,WRITING (Motion Picture Story),False,Hondo
1953,WRITING (Motion Picture Story),False,Little Fugitive
1953,WRITING (Motion Picture Story),True,Roman Holiday
1953,WRITING (Screenplay),False,The Cruel Sea
1953,WRITING (Screenplay),True,From Here to Eternity
1953,WRITING (Screenplay),False,Lili
1953,WRITING (Screenplay),False,Roman Holiday
1953,WRITING (Screenplay),False,Shane
1953,WRITING (Story and Screenplay),False,The Band Wagon
1953,WRITING (Story and Screenplay),False,The Desert Rats
1953,WRITING (Story and Screenplay),False,The Naked Spur
1953,WRITING (Story and Screenplay),False,Take the High Ground
1953,WRITING (Story and Screenplay),True,Titanic
1954,ART DIRECTION (Black-and-White),False,The Country Girl
1954,ART DIRECTION (Black-and-White),False,Executive Suite
1954,ART DIRECTION (Black-and-White),False,Le Plaisir
1954,ART DIRECTION (Black-and-White),True,On the Waterfront
1954,ART DIRECTION (Black-and-White),False,Sabrina
1954,ART DIRECTION (Color),False,Brigadoon
1954,ART DIRECTION (Color),False,Desiree
1954,ART DIRECTION (Color),False,Red Garters
1954,ART DIRECTION (Color),False,A Star Is Born
1954,ART DIRECTION (Color),True,"20,000 Leagues under the Sea"
1954,CINEMATOGRAPHY (Black-and-White),False,The Country Girl
1954,CINEMATOGRAPHY (Black-and-White),False,Executive Suite
1954,CINEMATOGRAPHY (Black-and-White),True,On the Waterfront
1954,CINEMATOGRAPHY (Black-and-White),False,Rogue Cop
1954,CINEMATOGRAPHY (Black-and-White),False,Sabrina
1954,CINEMATOGRAPHY (Color),False,The Egyptian
1954,CINEMATOGRAPHY (Color),False,Rear Window
1954,CINEMATOGRAPHY (Color),False,Seven Brides for Seven Brothers
1954,CINEMATOGRAPHY (Color),False,The Silver Chalice
1954,CINEMATOGRAPHY (Color),True,Three Coins in the Fountain
1954,COSTUME DESIGN (Black-and-White),False,The Earrings of Madame de...
1954,COSTUME DESIGN (Black-and-White),False,Executive Suite
1954,COSTUME DESIGN (Black-and-White),False,Indiscretion of an American Wife
1954,COSTUME DESIGN (Black-and-White),False,It Should Happen to You
1954,COSTUME DESIGN (Black-and-White),True,Sabrina
1954,COSTUME DESIGN (Color),False,Brigadoon
1954,COSTUME DESIGN (Color),False,Desiree
1954,COSTUME DESIGN (Color),True,Gate of Hell
1954,COSTUME DESIGN (Color),False,A Star Is Born
1954,COSTUME DESIGN (Color),False,There's No Business Like Show Business
1954,DIRECTING,False,The Country Girl
1954,DIRECTING,False,The High and the Mighty
1954,DIRECTING,True,On the Waterfront
1954,DIRECTING,False,Rear Window
1954,DIRECTING,False,Sabrina
1954,DOCUMENTARY (Feature),False,The Stratford Adventure
1954,DOCUMENTARY (Feature),True,The Vanishing Prairie
1954,DOCUMENTARY (Short Subject),False,Jet Carrier
1954,DOCUMENTARY (Short Subject),False,Rembrandt: A Self-Portrait
1954,DOCUMENTARY (Short Subject),True,Thursday's Children
1954,FILM EDITING,False,The Caine Mutiny
1954,FILM EDITING,False,The High and the Mighty
1954,FILM EDITING,True,On the Waterfront
1954,FILM EDITING,False,Seven Brides for Seven Brothers
1954,FILM EDITING,False,"20,000 Leagues under the Sea"
1954,MUSIC (Song),False,White Christmas
1954,MUSIC (Song),False,The High and the Mighty
1954,MUSIC (Song),False,Susan Slept Here
1954,MUSIC (Song),False,A Star Is Born
1954,MUSIC (Song),True,Three Coins in the Fountain
1954,BEST MOTION PICTURE,False,The Caine Mutiny
1954,BEST MOTION PICTURE,False,The Country Girl
1954,BEST MOTION PICTURE,True,On the Waterfront
1954,BEST MOTION PICTURE,False,Seven Brides for Seven Brothers
1954,BEST MOTION PICTURE,False,Three Coins in the Fountain
1954,SHORT SUBJECT (Cartoon),False,Crazy Mixed Up Pup
1954,SHORT SUBJECT (Cartoon),False,Pigs Is Pigs
1954,SHORT SUBJECT (Cartoon),False,Sandy Claws
1954,SHORT SUBJECT (Cartoon),True,When Magoo Flew
1954,SOUND RECORDING,False,Brigadoon
1954,SOUND RECORDING,False,The Caine Mutiny
1954,SOUND RECORDING,True,The Glenn Miller Story
1954,SOUND RECORDING,False,Rear Window
1954,SOUND RECORDING,False,Susan Slept Here
1954,WRITING (Motion Picture Story),False,"Bread, Love and Dreams"
1954,WRITING (Motion Picture Story),True,Broken Lance
1954,WRITING (Motion Picture Story),False,Forbidden Games
1954,WRITING (Motion Picture Story),False,Night People
1954,WRITING (Motion Picture Story),False,There's No Business Like Show Business
1954,WRITING (Screenplay),False,The Caine Mutiny
1954,WRITING (Screenplay),True,The Country Girl
1954,WRITING (Screenplay),False,Rear Window
1954,WRITING (Screenplay),False,Sabrina
1954,WRITING (Screenplay),False,Seven Brides for Seven Brothers
1954,WRITING (Story and Screenplay),False,The Barefoot Contessa
1954,WRITING (Story and Screenplay),False,Genevieve
1954,WRITING (Story and Screenplay),False,The Glenn Miller Story
1954,WRITING (Story and Screenplay),False,Knock on Wood
1954,WRITING (Story and Screenplay),True,On the Waterfront
1955,ART DIRECTION (Black-and-White),False,Blackboard Jungle
1955,ART DIRECTION (Black-and-White),False,I'll Cry Tomorrow
1955,ART DIRECTION (Black-and-White),False,The Man with the Golden Arm
1955,ART DIRECTION (Black-and-White),False,Marty
1955,ART DIRECTION (Black-and-White),True,The Rose Tattoo
1955,ART DIRECTION (Color),False,Daddy Long Legs
1955,ART DIRECTION (Color),False,Guys and Dolls
1955,ART DIRECTION (Color),False,Love Is a Many-Splendored Thing
1955,ART DIRECTION (Color),True,Picnic
1955,CINEMATOGRAPHY (Black-and-White),False,Blackboard Jungle
1955,CINEMATOGRAPHY (Black-and-White),False,I'll Cry Tomorrow
1955,CINEMATOGRAPHY (Black-and-White),False,Marty
1955,CINEMATOGRAPHY (Black-and-White),False,Queen Bee
1955,CINEMATOGRAPHY (Black-and-White),True,The Rose Tattoo
1955,CINEMATOGRAPHY (Color),False,Guys and Dolls
1955,CINEMATOGRAPHY (Color),False,Love Is a Many-Splendored Thing
1955,CINEMATOGRAPHY (Color),False,A Man Called Peter
1955,CINEMATOGRAPHY (Color),False,Oklahoma!
1955,COSTUME DESIGN (Black-and-White),True,I'll Cry Tomorrow
1955,COSTUME DESIGN (Black-and-White),False,The Pickwick Papers
1955,COSTUME DESIGN (Black-and-White),False,Queen Bee
1955,COSTUME DESIGN (Black-and-White),False,The Rose Tattoo
1955,COSTUME DESIGN (Black-and-White),False,Ugetsu
1955,COSTUME DESIGN (Color),False,Guys and Dolls
1955,COSTUME DESIGN (Color),False,Interrupted Melody
1955,COSTUME DESIGN (Color),True,Love Is a Many-Splendored Thing
1955,COSTUME DESIGN (Color),False,The Virgin Queen
1955,DIRECTING,False,Bad Day at Black Rock
1955,DIRECTING,False,East of Eden
1955,DIRECTING,True,Marty
1955,DIRECTING,False,Picnic
1955,DIRECTING,False,Summertime
1955,DOCUMENTARY (Feature),False,Heartbreak Ridge
1955,DOCUMENTARY (Feature),True,Helen Keller in Her Story
1955,DOCUMENTARY (Short Subject),False,The Battle of Gettysburg
1955,DOCUMENTARY (Short Subject),False,The Face of Lincoln
1955,DOCUMENTARY (Short Subject),True,Men against the Arctic
1955,FILM EDITING,False,Blackboard Jungle
1955,FILM EDITING,False,The Bridges at Toko-Ri
1955,FILM EDITING,False,Oklahoma!
1955,FILM EDITING,True,Picnic
1955,FILM EDITING,False,The Rose Tattoo
1955,MUSIC (Song),False,Love Me or Leave Me
1955,MUSIC (Song),True,Love Is a Many-Splendored Thing
1955,MUSIC (Song),False,Daddy Long Legs
1955,MUSIC (Song),False,The Tender Trap
1955,MUSIC (Song),False,Unchained
1955,BEST MOTION PICTURE,False,Love Is a Many-Splendored Thing
1955,BEST MOTION PICTURE,True,Marty
1955,BEST MOTION PICTURE,False,Mister Roberts
1955,BEST MOTION PICTURE,False,Picnic
1955,BEST MOTION PICTURE,False,The Rose Tattoo
1955,SHORT SUBJECT (Cartoon),False,Good Will to Men
1955,SHORT SUBJECT (Cartoon),False,The Legend of Rock-a-bye Point
1955,SHORT SUBJECT (Cartoon),False,No Hunting
1955,SHORT SUBJECT (Cartoon),True,Speedy Gonzales
1955,SOUND RECORDING,False,Love Is a Many-Splendored Thing
1955,SOUND RECORDING,False,Love Me or Leave Me
1955,SOUND RECORDING,False,Mister Roberts
1955,SOUND RECORDING,False,Not as a Stranger
1955,SOUND RECORDING,True,Oklahoma!
1955,WRITING (Motion Picture Story),True,Love Me or Leave Me
1955,WRITING (Motion Picture Story),False,The Private War of Major Benson
1955,WRITING (Motion Picture Story),False,Rebel without a Cause
1955,WRITING (Motion Picture Story),False,The Sheep Has Five Legs
1955,WRITING (Motion Picture Story),False,Strategic Air Command
1955,WRITING (Screenplay),False,Bad Day at Black Rock
1955,WRITING (Screenplay),False,Blackboard Jungle
1955,WRITING (Screenplay),False,East of Eden
1955,WRITING (Screenplay),False,Love Me or Leave Me
1955,WRITING (Screenplay),True,Marty
1955,WRITING (Story and Screenplay),False,The Court-Martial of Billy Mitchell
1955,WRITING (Story and Screenplay),True,Interrupted Melody
